timestamp,service_type,service_environment,request_method,request_path,request_source_ip,response_status_code,response_size,response_time_ms,error_message,error_code,correlation_id,trace_id,span_id,parent_id,cpu_usage,memory_usage,active_connections,is_anomalous,metadata_service_name,metadata_service_version,metadata_environment,metadata_instance_id,metadata_region,metadata_deployed_at,metadata_cloud_provider,metadata_instance_type,metadata_auto_scaling_group,header_Accept,header_Content-Type,header_X-Service-Name,header_X-Service-Version,header_X-Request-ID,header_X-API-Key,metadata_datacenter,metadata_rack,metadata_server
2025-03-24T06:00:41.402044,product-service,azure-cloud,GET,/products/3e77020e-047a-4e4f-aa42-a8e293a85563,73.16.44.16,200,10216,53.88,,,svc-bc3e1de8-1140-de68,trace-52710d9e212a4060,span-2a94a244,parent-fd1da154,80.08,71.48,548,False,product-service,v2,azure-cloud,inst-7c725ff4,ap-south,2025-02-11T08:00:41.293044,azure,azure-large,asg-product-service-5aa7c3,application/json,application/json,product-service,v2,27d25f10-2f89-4673-83a4-d9ca1310f364,,,,
2025-04-14T07:00:41.487044,auth-service,aws-cloud,POST,/authenticate,240.163.190.48,202,9664,139.75,,,svc-0ae6c5ba-1da0-fb14,trace-16b620f6955d42ba,span-59e1781c,parent-086211cb,76.93,28.82,336,False,auth-service,v2,aws-cloud,inst-96a8f3fd,eu-central,2025-03-26T08:00:41.329044,aws,aws-medium,asg-auth-service-7385ac,application/json,application/json,auth-service,v2,2abce033-147e-4197-9fea-6777af79af6c,svc-key-e1a20d69a48f4d4d,,,
2025-04-11T21:00:41.369044,auth-service,on-premise,DELETE,/revoke-token,134.115.207.7,202,935,329.86,,,svc-1d5aef9b-edd7-1d9b,trace-74dee85a79744c21,span-02e2ad7c,parent-a55dd7c3,11.27,82.8,99,False,auth-service,v2,on-premise,inst-f3635e29,us-east,2025-02-15T08:00:41.286044,,,,application/json,application/json,auth-service,v1,b8b60a9d-df75-470d-89ec-753c5d06d91f,svc-key-957c06cf034d4df4,dc-east,rack-5,srv-517
2025-04-11T08:00:41.840044,payment-service,gcp-cloud,POST,/payments/process,13.83.96.69,202,7396,38.08,,,svc-9ced4aae-c358-7554,trace-8dacca01def94950,span-bf032617,parent-8cb4f351,90.66,61.18,114,False,payment-service,v1,gcp-cloud,inst-59466bef,eu-central,2025-03-13T08:00:41.302044,gcp,gcp-large,asg-payment-service-38391b,application/json,application/json,payment-service,v2,c411f1ad-db1b-495f-85fb-40e1f09581df,svc-key-b85eb707d7ce44d8,,,
2025-04-04T16:00:41.396044,auth-service,azure-cloud,DELETE,/validate,127.125.118.4,201,5698,48.79,,,svc-c397b10e-5a69-c8d8,trace-7ef07db032f5435d,span-6938c66e,parent-2e9fcc58,24.49,83.84,585,False,auth-service,v2,azure-cloud,inst-62db572e,us-west,2025-03-13T08:00:41.326044,azure,azure-small,asg-auth-service-886b62,application/json,application/json,auth-service,v3,b2a3d072-9c5b-4d3a-8f4a-ae4bbd6a64c9,svc-key-25d31e2ed5cb4846,,,
2025-04-03T08:00:41.514044,payment-service,aws-cloud,POST,/payments/process,6.38.211.190,201,2956,191.74,,,svc-dbb85f36-c6c3-ffa3,trace-2ce553eea04f4c1b,span-3b12d822,parent-78d4d63f,50.63,65.76,757,False,payment-service,v3,aws-cloud,inst-3b3878b9,us-west,2025-01-31T08:00:41.311044,aws,aws-large,asg-payment-service-26ff35,application/json,application/json,payment-service,v3,04fd7d68-0991-49d4-b553-692e5e983dd4,svc-key-af219d54c6864a49,,,
2025-04-13T08:00:41.478044,auth-service,on-premise,POST,/validate,162.12.159.234,201,5711,109.01,,,svc-d253801d-001d-3c60,trace-b568bcc83db6434b,span-e6d20d4a,parent-11ea73f4,25.48,27.03,315,False,auth-service,v1,on-premise,inst-44aecff9,us-west,2025-04-16T08:00:41.310044,,,,application/json,application/json,auth-service,v1,693ccd6e-f266-4ebd-b255-b54d876d027b,svc-key-2270a66766114e0c,dc-west,rack-11,srv-592
2025-03-19T22:00:41.452045,user-service,on-premise,POST,/users/validate,85.37.160.209,200,10194,254.73,,,svc-9fd9d27e-1520-2305,trace-6613b34b31e44ad7,span-479e2a08,parent-9aee2b54,63.3,75.43,490,False,user-service,v3,on-premise,inst-845ba723,eu-central,2025-02-07T08:00:41.302044,,,,application/json,application/json,user-service,v3,49808b6c-c3b4-4ad6-a78d-0080bc992843,svc-key-fce3b1388d2e4cdb,dc-west,rack-2,srv-391
2025-03-22T13:00:41.581044,user-service,gcp-cloud,GET,/users/8a83b31d-b60e-40d4-9a2f-583911bd8a45,100.82.97.247,200,9379,67.46,,,svc-bf540176-76f7-a3a0,trace-bf94eeeee48f475d,span-5abaada5,parent-8830936b,16.9,80.8,966,False,user-service,v2,gcp-cloud,inst-b0f44553,us-east,2025-01-27T08:00:41.321044,gcp,gcp-medium,asg-user-service-a4bd24,application/json,application/json,user-service,v3,c449807a-e1d9-4427-bc87-374192afc48d,svc-key-4bdcfb979e3f48e4,,,
2025-03-18T06:00:41.478044,user-service,aws-cloud,GET,/users/search,98.130.164.213,201,4437,40.31,,,svc-83fe5099-07e2-2728,trace-61d8af87fc4e4118,span-9a255d55,,34.3,89.84,981,False,user-service,v2,aws-cloud,inst-c301a649,us-east,2025-03-13T08:00:41.322044,aws,aws-small,asg-user-service-e919c2,application/json,application/json,user-service,v1,7c9b67b7-c063-46b4-8a25-f3af8cb17719,svc-key-65ef7490c3854345,,,
2025-04-03T19:00:41.551044,order-service,on-premise,DELETE,/orders/089c5ba8-cf60-4056-b9fe-caf7be972e59,68.35.252.213,200,2143,416.15,,,svc-c196b761-67ac-2f45,trace-1aba0a429a594ba6,span-e35269b6,parent-81a26144,24.81,42.56,192,False,order-service,v1,on-premise,inst-13390b55,us-west,2025-02-13T08:00:41.313044,,,,application/json,application/json,order-service,v2,3ec6a472-016b-47f1-9364-3d1faf06652c,,dc-west,rack-2,srv-596
2025-03-22T13:00:41.763044,payment-service,azure-cloud,POST,/payments/process,106.181.132.253,204,0,193.76,,,svc-bf540176-76f7-a3a0,trace-bf94eeeee48f475d,span-b2ee626b,parent-f349e9da,65.01,46.39,469,False,payment-service,v3,azure-cloud,inst-50b56a72,us-west,2025-03-19T08:00:41.321044,azure,azure-large,asg-payment-service-47637a,application/json,application/json,payment-service,v2,f1578146-9e63-4758-b23a-2ae9e683fc5b,svc-key-7aa42b33ed684e37,,,
2025-04-14T18:17:10.230044,user-service,azure-cloud,PUT,/users/039268de-9a8f-4650-b5f5-242cd62f0808,247.234.230.110,204,0,162.03,,,svc-bc8c38a9-b3e6-91ed,trace-2d2a56315a814eb7,span-307a987d,,79.05,61.57,941,False,user-service,v2,azure-cloud,inst-974b1a1e,ap-south,2025-02-01T08:00:41.230044,azure,azure-medium,asg-user-service-5b9390,application/json,application/json,user-service,v1,a757ba1e-934e-4ecb-bf0f-b4e38797ed54,svc-key-e93b6e3f7e1244a6,,,
2025-03-19T23:25:41.221044,payment-service,aws-cloud,POST,/payments,56.186.138.188,204,0,119.93,,,svc-3547c671-3425-d8c3,trace-9b4fa922133e4ed0,span-6d976f19,parent-bf6ce228,36.03,60.71,489,False,payment-service,v2,aws-cloud,inst-18b980af,us-east,2025-04-05T08:00:41.221044,aws,aws-medium,asg-payment-service-e88a8a,application/json,application/json,payment-service,v1,6f27549c-978b-44a4-9789-80c7a0284225,svc-key-838d01fc9c0d4d60,,,
2025-04-15T17:00:41.458044,auth-service,azure-cloud,GET,/validate,32.108.226.22,201,2213,136.73,,,svc-29778ec5-0739-bdb4,trace-170335d0e9ae4d46,span-650ce004,,79.88,67.77,249,False,auth-service,v3,azure-cloud,inst-49e4aabf,us-east,2025-02-15T08:00:41.302044,azure,azure-small,asg-auth-service-01eb30,application/json,application/json,auth-service,v3,a7031071-15d9-40a2-8425-4f8aba29e90f,svc-key-195d5fb57a0b4267,,,
2025-03-18T05:00:41.444044,user-service,on-premise,GET,/users/search,198.45.123.52,202,8979,275.2,,,svc-8d2a8cad-417a-cc91,trace-fc5135a56627414d,span-f5156789,parent-895924dc,18.36,27.05,49,False,user-service,v2,on-premise,inst-80dbd886,ap-south,2025-02-07T08:00:41.334044,,,,application/json,application/json,user-service,v3,c9ab368f-2e56-4644-9eb8-a881be8bc048,svc-key-15445c632f95470b,dc-east,rack-13,srv-514
2025-03-25T23:28:37.251044,product-service,gcp-cloud,GET,/products/search,78.56.93.3,200,2741,157.16,,,svc-897053d8-e0ad-8cd6,trace-c9391afb9983419f,span-0465964c,parent-0fb32013,19.42,37.47,735,False,product-service,v1,gcp-cloud,inst-1297d703,ap-south,2025-03-22T08:00:41.251044,gcp,gcp-large,asg-product-service-6751ab,application/json,application/json,product-service,v3,859b4e4f-0720-4987-9955-388a59f38a87,,,,
2025-03-23T06:00:41.378044,auth-service,aws-cloud,PUT,/refresh-token,46.254.66.56,201,9392,35.24,,,svc-c594d330-136c-e0e4,trace-5efead34daed4dc9,span-207b9c1e,,23.39,66.95,143,False,auth-service,v3,aws-cloud,inst-7be2e4ef,eu-central,2025-04-10T08:00:41.325044,aws,aws-small,asg-auth-service-93a801,application/json,application/json,auth-service,v1,24c4007d-c6a3-4aa5-9ebb-f3f510e10d1d,svc-key-4bf78594e2c644a3,,,
2025-04-14T21:00:41.370044,auth-service,azure-cloud,DELETE,/revoke-token,210.82.243.33,202,6566,112.1,,,svc-cb0a1fd6-40f8-87ee,trace-441af2e0bc3a497b,span-70884e11,,41.9,22.93,736,False,auth-service,v3,azure-cloud,inst-4d343dc4,us-east,2025-03-01T08:00:41.305044,azure,azure-medium,asg-auth-service-a85f88,application/json,application/json,auth-service,v2,74bac9ee-1d3e-4ab2-b46f-16af42b7d899,svc-key-c55a302eceb84015,,,
2025-03-23T04:00:41.876044,payment-service,aws-cloud,POST,/payments/process,119.228.61.51,202,6430,144.12,,,svc-fdb7ff59-7bbe-d30a,trace-aa471558703040ae,span-f062eac7,parent-77abb4c1,38.31,67.44,725,False,payment-service,v2,aws-cloud,inst-b207684d,us-west,2025-03-24T08:00:41.285045,aws,aws-medium,asg-payment-service-cc0a6d,application/json,application/json,payment-service,v1,3e5bf3b5-be30-4f46-9b38-43b697df5ab4,svc-key-6275697a2e0f43c0,,,
2025-04-12T11:00:41.664044,payment-service,aws-cloud,POST,/payments,75.132.39.153,201,6708,104.88,,,svc-086b8004-8e8a-f911,trace-3918f083f6a74f76,span-45acad8d,parent-0dfcf40a,42.11,37.84,75,False,payment-service,v2,aws-cloud,inst-42dc8275,us-east,2025-03-04T08:00:41.330044,aws,aws-small,asg-payment-service-42626c,application/json,application/json,payment-service,v1,6b562650-d2ce-4484-8554-3b0078040082,svc-key-8e35c50a0cd84bca,,,
2025-04-08T13:00:41.559045,product-service,gcp-cloud,GET,/products/categories,170.87.198.228,202,7510,21.14,,,svc-ec1c39ee-40c1-ae5d,trace-6e1e612a45a343ba,span-a19d2343,,58.83,44.83,906,False,product-service,v1,gcp-cloud,inst-bb547182,eu-central,2025-03-19T08:00:41.285045,gcp,gcp-large,asg-product-service-fa63dd,application/json,application/json,product-service,v2,74298e9e-f4d1-463e-8e42-f5e6b5bdad6d,,,,
2025-04-06T00:00:41.405044,product-service,aws-cloud,GET,/products/search,208.52.206.137,201,3443,116.11,,,svc-8da2aea6-d64f-bec4,trace-8d3ea5b3d70e4a73,span-bbffea5d,parent-691ad109,86.06,47.57,176,False,product-service,v1,aws-cloud,inst-ff5c0adf,us-west,2025-03-16T08:00:41.299044,aws,aws-small,asg-product-service-40998b,application/json,application/json,product-service,v2,2bbf1313-d0b2-4d6a-8af9-c42e0329fe72,,,,
2025-03-18T16:14:15.256044,user-service,aws-cloud,DELETE,/users/ff7bf7d3-a0ab-4d47-a459-8abf5f7dabf9,143.28.95.140,201,9181,194.25,,,svc-1a325f98-bbcf-4470,trace-5754ed31b9bf4e7b,span-e787a06a,,20.1,79.66,117,False,user-service,v1,aws-cloud,inst-e0987b75,us-west,2025-02-17T08:00:41.256044,aws,aws-medium,asg-user-service-c8b937,application/json,application/json,user-service,v3,de66d8c3-7c36-486b-b171-bec988ae756a,svc-key-d04c4629b950412e,,,
2025-04-10T13:34:02.227044,auth-service,gcp-cloud,PUT,/refresh-token,106.102.47.206,204,0,73.54,,,svc-2eb42362-b49d-ba8f,trace-df743ad5307546dc,span-b689511b,parent-bb104acb,38.92,30.06,887,False,auth-service,v3,gcp-cloud,inst-602d334b,us-east,2025-03-27T08:00:41.227044,gcp,gcp-medium,asg-auth-service-66b9dd,application/json,application/json,auth-service,v1,e595b30b-cdeb-4e4e-9ada-1c37efe6e06b,svc-key-a5ab2ec1b2be468b,,,
2025-03-26T23:00:41.620044,payment-service,on-premise,DELETE,/payments/15932875-7d42-46f9-a47d-984ccd17f66b,12.204.247.111,422,546,4865.07,Unexpected service error,E422_6352,svc-52192d5d-9fae-d476,trace-4d6eabb82a4d4212,span-d2ce206a,parent-5a1228dc,83.4,44.94,707,True,payment-service,v3,on-premise,inst-ca72cf9d,us-west,2025-03-06T08:00:41.329044,,,,application/json,application/json,payment-service,v2,3e2cab93-440c-410b-9fe3-3f412897129d,svc-key-f900faca1e194ec0,dc-central,rack-8,srv-594
2025-03-26T12:48:37.266044,user-service,on-premise,POST,/users/validate,239.71.10.68,500,140,1227.02,Service execution failed,E500_2633,svc-27260362-2a87-6129,trace-64a80219010441a7,span-9212894a,parent-99e61dff,75.46,38.74,966,True,user-service,v2,on-premise,inst-90b8c501,ap-south,2025-04-14T08:00:41.266044,,,,application/json,application/json,user-service,v3,451b8121-9b84-4535-8fcc-2de8a9a0a401,svc-key-573b7e67fdbd4309,dc-east,rack-1,srv-881
2025-04-11T00:00:41.530044,user-service,on-premise,DELETE,/users,16.104.35.55,201,3036,291.57,,,svc-d33db920-92de-defb,trace-d1ef8a99a8304876,span-6f5c4de4,parent-684d9659,60.9,76.19,603,False,user-service,v3,on-premise,inst-6ee2eda7,ap-south,2025-01-26T08:00:41.326044,,,,application/json,application/json,user-service,v2,cf170f70-d33c-46cc-a10f-8a78e0ce3978,svc-key-d7052be23f4145aa,dc-east,rack-11,srv-617
2025-04-12T06:35:01.231044,product-service,aws-cloud,GET,/products/categories,209.46.14.181,200,7803,58.42,,,svc-5fe6ee79-35ce-43e5,trace-464d0b9c8f22483e,span-8a2d4a4c,,45.9,29.25,77,False,product-service,v1,aws-cloud,inst-a5ad64ce,us-east,2025-01-17T08:00:41.232044,aws,aws-medium,asg-product-service-48b55f,application/json,application/json,product-service,v1,5010ad3f-8979-402e-baeb-74ce12f5f754,,,,
2025-04-03T11:50:03.233044,order-service,aws-cloud,GET,/orders,92.95.72.212,201,1325,93.67,,,svc-5ec905b5-05b8-0c32,trace-ece7e4fb966d4b59,span-0f3519c1,parent-746afff8,35.04,66.34,619,False,order-service,v2,aws-cloud,inst-7b7ba409,ap-south,2025-03-28T08:00:41.233044,aws,aws-small,asg-order-service-387d50,application/json,application/json,order-service,v3,2432f99c-23ea-46ea-92d5-03cb6b55cb38,,,,
2025-03-21T04:51:00.255043,product-service,azure-cloud,GET,/products/d22cf5fa-9c4f-482d-a061-8e1c9b5b68f8,21.209.226.248,204,0,194.53,,,svc-8ddbc7e3-db51-c10f,trace-f058745e47194544,span-bcb4e350,parent-5bed2b6a,74.16,45.25,685,False,product-service,v2,azure-cloud,inst-5a9af5eb,eu-central,2025-02-11T08:00:41.255043,azure,azure-small,asg-product-service-52eff9,application/json,application/json,product-service,v1,d95508dd-74c7-4703-a517-2a4cc8be20f3,,,,
2025-03-26T20:00:41.449044,user-service,gcp-cloud,GET,/users/search,230.135.103.5,200,5459,58.8,,,svc-320eb419-14e9-3292,trace-cfef76f8d8a54643,span-51d1822d,,31.5,47.95,734,False,user-service,v2,gcp-cloud,inst-2dde80e5,us-west,2025-03-29T08:00:41.299044,gcp,gcp-small,asg-user-service-5a2551,application/json,application/json,user-service,v3,357e65c3-b133-414c-b932-e056399e7041,svc-key-7cd8781ccf854fb5,,,
2025-03-28T08:00:41.433044,user-service,aws-cloud,POST,/users/validate,229.194.36.103,200,3999,77.67,,,svc-099f4f7f-9398-b7bd,trace-af13314c35d44bdd,span-44aebddc,parent-f0253aa1,79.48,55.64,192,False,user-service,v1,aws-cloud,inst-b2e13f6c,us-west,2025-03-20T08:00:41.306044,aws,aws-medium,asg-user-service-b2f953,application/json,application/json,user-service,v3,129d1797-57bc-46cd-9a73-5e8bef163e21,svc-key-76a8344af8044086,,,
2025-03-25T18:39:24.215036,user-service,aws-cloud,GET,/users/search,141.82.136.241,204,0,37.41,,,svc-b1db918e-30f7-3903,trace-95d8980f9e49422a,span-30ee1e4f,,62.57,80.32,596,False,user-service,v3,aws-cloud,inst-52c97026,us-east,2025-02-27T08:00:41.215036,aws,aws-small,asg-user-service-4ac7fe,application/json,application/json,user-service,v2,12b56f55-0936-4e0d-b8db-1cdf97914271,svc-key-bf9a5f4719d94e4f,,,
2025-03-18T15:00:41.761044,product-service,on-premise,POST,/products,201.3.93.76,200,587,258.07,,,svc-caf9b70e-f16c-39c9,trace-66555fefa5b74517,span-58070b16,parent-27ce298d,37.81,40.51,835,False,product-service,v2,on-premise,inst-12e98581,eu-central,2025-01-17T08:00:41.318044,,,,application/json,application/json,product-service,v2,3853ff6c-def8-4028-8c72-b90d6ba9d2b3,,dc-central,rack-3,srv-998
2025-04-01T21:00:41.375044,auth-service,azure-cloud,POST,/authenticate,178.21.52.247,202,9694,183.59,,,svc-89147d09-718a-2ada,trace-ab011152ce6446d3,span-efcca737,parent-9712f72f,17.7,61.86,902,False,auth-service,v2,azure-cloud,inst-77982166,us-west,2025-02-25T08:00:41.288044,azure,azure-large,asg-auth-service-ec6f29,application/json,application/json,auth-service,v3,727b12a5-76a2-42be-a472-087a0779d7f8,svc-key-55d6662652984a34,,,
2025-03-28T08:00:41.584044,order-service,gcp-cloud,DELETE,/orders,49.174.132.190,204,0,96.41,,,svc-099f4f7f-9398-b7bd,trace-af13314c35d44bdd,span-f80bdba0,parent-9fec5c8e,50.54,66.7,568,False,order-service,v1,gcp-cloud,inst-0860fef6,us-east,2025-03-17T08:00:41.306044,gcp,gcp-medium,asg-order-service-25bd12,application/json,application/json,order-service,v3,60f3c5a2-f810-42ba-86bf-744d95ba46fe,,,,
2025-03-24T06:00:41.574044,payment-service,on-premise,POST,/payments/process,214.248.58.167,201,7558,79.09,,,svc-bc3e1de8-1140-de68,trace-52710d9e212a4060,span-8760244e,parent-21bf3aa4,73.09,53.63,516,False,payment-service,v1,on-premise,inst-dce0af1d,ap-south,2025-04-15T08:00:41.293044,,,,application/json,application/json,payment-service,v1,ab14b3e5-fd10-4da4-b6e3-9f0f26ee163f,svc-key-b819e325e8d947c9,dc-central,rack-3,srv-426
2025-04-09T17:38:32.228043,product-service,aws-cloud,GET,/products,223.73.80.55,204,0,130.69,,,svc-d6d6767b-b4a9-3a7b,trace-472443a141664db0,span-6afa9fa2,parent-48b1226a,13.76,50.73,557,False,product-service,v3,aws-cloud,inst-ed4a6ccc,us-east,2025-02-18T08:00:41.229044,aws,aws-large,asg-product-service-fa42f1,application/json,application/json,product-service,v1,9bda111a-8e92-48d7-adb6-06e922b46e97,,,,
2025-04-13T21:37:02.240043,product-service,aws-cloud,GET,/products/search,102.141.60.139,204,0,192.53,,,svc-54fcab17-0817-0fbb,trace-cec656a71c5a4a49,span-6075aa96,parent-5567657f,58.57,88.55,707,False,product-service,v1,aws-cloud,inst-3436b67c,ap-south,2025-01-17T08:00:41.240043,aws,aws-medium,asg-product-service-d27aee,application/json,application/json,product-service,v2,5d4ec39f-f862-486f-9786-727271c8b00d,,,,
2025-03-20T12:36:10.273045,auth-service,gcp-cloud,DELETE,/revoke-token,7.0.23.80,500,804,609.97,Unexpected service condition,E500_1512,svc-80a2a982-756f-acb1,trace-7df92983b15d49f4,span-22036a3f,,62.83,80.6,806,True,auth-service,v3,gcp-cloud,inst-8e5d2379,eu-central,2025-04-13T08:00:41.273045,gcp,gcp-large,asg-auth-service-4dd8e6,application/json,application/json,auth-service,v1,40bf3d52-a477-4491-8162-d769b967df6c,svc-key-d641bdee2e584282,,,
2025-04-12T16:00:41.414044,auth-service,aws-cloud,POST,/authenticate,177.55.210.35,200,3744,61.35,,,svc-2fba2ec3-c9d2-8b30,trace-fae18b06b73949e9,span-5db2e312,parent-688fd271,46.36,51.94,960,False,auth-service,v2,aws-cloud,inst-5f61915e,ap-south,2025-02-16T08:00:41.325044,aws,aws-medium,asg-auth-service-ae0219,application/json,application/json,auth-service,v1,049992ab-5e4a-4266-ba6b-5cedf7a9c039,svc-key-5f7c806d81d24f5e,,,
2025-04-08T22:13:10.251044,order-service,aws-cloud,POST,/orders/history,165.177.58.253,202,4801,150.81,,,svc-4adcf524-914d-d46d,trace-bdc0633384ab4d9e,span-09c937bc,parent-c2bb76ea,49.85,81.0,714,False,order-service,v1,aws-cloud,inst-8997ac76,ap-south,2025-03-16T08:00:41.251044,aws,aws-medium,asg-order-service-b8bff3,application/json,application/json,order-service,v1,d9788dd3-1576-44ae-9f6d-f29bd7fe82d6,,,,
2025-03-29T11:58:45.239044,product-service,on-premise,DELETE,/products/248c3995-2ad2-4536-8ee2-e7bd979b2ead,175.130.231.12,204,0,440.29,,,svc-e4059570-1763-7830,trace-0723499d960a4448,span-06b74e03,,60.71,24.82,392,False,product-service,v1,on-premise,inst-ecdbdbfe,us-west,2025-01-27T08:00:41.239044,,,,application/json,application/json,product-service,v1,9fd90338-27c8-4dc4-9ffd-d72c7d4fb832,,dc-central,rack-17,srv-370
2025-04-08T19:19:10.234044,payment-service,gcp-cloud,POST,/payments,95.88.70.3,201,5943,131.28,,,svc-0086d260-b3b3-ba77,trace-ff9620322e59410e,span-f57ff082,parent-2e935394,77.46,41.77,868,False,payment-service,v3,gcp-cloud,inst-9eca181b,us-west,2025-04-10T08:00:41.234044,gcp,gcp-large,asg-payment-service-f6d878,application/json,application/json,payment-service,v3,c0513922-7184-4a7a-b8b1-ae391e0f8e76,svc-key-f29edf96554f44c2,,,
2025-04-14T15:20:34.225044,payment-service,aws-cloud,POST,/payments/process,159.224.168.199,201,1746,62.53,,,svc-31539be7-a4ce-d593,trace-8038199cd8054a7b,span-be9404f9,,63.31,30.57,74,False,payment-service,v1,aws-cloud,inst-8854c0e0,ap-south,2025-02-16T08:00:41.225044,aws,aws-large,asg-payment-service-5a0be3,application/json,application/json,payment-service,v1,f407baf7-a9e5-4030-8a2a-50ef8d957eb7,svc-key-70dd726539454af3,,,
2025-03-31T07:54:42.218049,user-service,aws-cloud,DELETE,/users/validate,200.254.60.205,204,0,182.44,,,svc-08eaac7c-d99d-2d33,trace-9c9292396b614a10,span-f732f08d,parent-c27879ea,69.21,71.14,807,False,user-service,v2,aws-cloud,inst-ce22b900,us-east,2025-02-26T08:00:41.218049,aws,aws-medium,asg-user-service-bb9ca0,application/json,application/json,user-service,v1,cf4f43e8-de51-4fe5-87cb-4746a6414e7e,svc-key-d714936aad33444b,,,
2025-04-02T20:00:41.670044,payment-service,gcp-cloud,DELETE,/payments,169.59.234.53,201,4459,101.06,,,svc-031774d9-4a42-0730,trace-3facbc9791e04496,span-8f7a9c85,,72.5,76.27,586,False,payment-service,v3,gcp-cloud,inst-31883f1b,us-east,2025-03-29T08:00:41.316044,gcp,gcp-large,asg-payment-service-0af57c,application/json,application/json,payment-service,v3,83a1696c-19e7-4d5a-a5d8-e356dd7d1216,svc-key-f269408972d84db5,,,
2025-03-23T02:41:58.237044,product-service,aws-cloud,PUT,/products,170.28.64.35,200,9717,84.56,,,svc-982eae7a-9457-03b1,trace-10bcdcdfe92341b6,span-fb9ae2f8,,42.94,86.97,706,False,product-service,v1,aws-cloud,inst-ff450046,ap-south,2025-03-17T08:00:41.237044,aws,aws-large,asg-product-service-f77024,application/json,application/json,product-service,v2,7592b9ed-447e-49a9-8675-302e4571efea,,,,
